,From_Node_ID,To_Node_ID,order/service
509,513,389,"[{'IntOrders_id': 10074, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
510,381,389,"[{'IntOrders_id': 10075, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
511,347,389,"[{'IntOrders_id': 10076, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 446}]"
512,468,389,"[{'IntOrders_id': 10077, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
513,507,389,"[{'IntOrders_id': 10078, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 897}]"
514,519,372,"[{'IntOrders_id': 10079, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
515,493,372,"[{'IntOrders_id': 10080, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 977}]"
516,404,372,"[{'IntOrders_id': 10081, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 748}]"
517,471,372,"[{'IntOrders_id': 10082, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 740}]"
518,468,475,"[{'IntOrders_id': 10083, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 901}]"
519,417,475,"[{'IntOrders_id': 10084, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 545}]"
520,308,475,"[{'IntOrders_id': 10085, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
521,564,356,"[{'IntOrders_id': 10086, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
522,381,403,"[{'IntOrders_id': 10087, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
523,549,403,"[{'IntOrders_id': 10088, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 731}]"
524,571,403,"[{'IntOrders_id': 10089, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 446}]"
525,413,403,"[{'IntOrders_id': 10090, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 472}]"
526,433,403,"[{'IntOrders_id': 10091, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 856}]"
527,347,403,"[{'IntOrders_id': 10092, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 217}]"
528,348,403,"[{'IntOrders_id': 10093, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
529,350,531,"[{'IntOrders_id': 10094, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 773}]"
530,456,531,"[{'IntOrders_id': 10095, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
531,362,531,"[{'IntOrders_id': 10096, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 358}]"
532,530,531,"[{'IntOrders_id': 10097, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
533,389,531,"[{'IntOrders_id': 10098, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 291}]"
534,411,531,"[{'IntOrders_id': 10099, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 990}]"
535,419,375,"[{'IntOrders_id': 10100, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 675}]"
536,351,348,"[{'IntOrders_id': 10101, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
537,305,348,"[{'IntOrders_id': 10102, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 248}]"
538,330,348,"[{'IntOrders_id': 10103, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 783}]"
539,474,348,"[{'IntOrders_id': 10104, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 254}]"
540,311,348,"[{'IntOrders_id': 10105, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 579}]"
541,456,348,"[{'IntOrders_id': 10106, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 701}]"
542,406,348,"[{'IntOrders_id': 10107, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 140}]"
543,335,329,"[{'IntOrders_id': 10108, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
544,416,329,"[{'IntOrders_id': 10109, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 990}]"
545,531,329,"[{'IntOrders_id': 10110, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
546,500,329,"[{'IntOrders_id': 10111, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 858}]"
547,484,329,"[{'IntOrders_id': 10112, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 786}]"
548,435,329,"[{'IntOrders_id': 10113, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 238}]"
549,414,329,"[{'IntOrders_id': 10114, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
550,569,329,"[{'IntOrders_id': 10115, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 259}]"
551,490,475,"[{'IntOrders_id': 10116, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 701}]"
552,543,475,"[{'IntOrders_id': 10117, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 473}]"
553,405,475,"[{'IntOrders_id': 10118, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
554,459,475,"[{'IntOrders_id': 10119, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
555,549,475,"[{'IntOrders_id': 10120, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 483}]"
556,527,475,"[{'IntOrders_id': 10121, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 786}]"
557,559,475,"[{'IntOrders_id': 10122, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 831}]"
558,306,475,"[{'IntOrders_id': 10123, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 549}]"
559,553,475,"[{'IntOrders_id': 10124, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
560,419,370,"[{'IntOrders_id': 10125, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
561,465,370,"[{'IntOrders_id': 10126, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 472}]"
562,546,370,"[{'IntOrders_id': 10127, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 519}]"
563,438,370,"[{'IntOrders_id': 10128, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
564,459,370,"[{'IntOrders_id': 10129, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 752}]"
565,335,308,"[{'IntOrders_id': 10130, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 195}]"
566,423,308,"[{'IntOrders_id': 10131, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 173}]"
567,306,308,"[{'IntOrders_id': 10132, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 740}]"
568,367,308,"[{'IntOrders_id': 10133, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 781}]"
569,404,308,"[{'IntOrders_id': 10134, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 675}]"
570,389,308,"[{'IntOrders_id': 10135, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 259}]"
571,362,308,"[{'IntOrders_id': 10136, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 675}]"
572,406,425,"[{'IntOrders_id': 10137, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
573,579,425,"[{'IntOrders_id': 10138, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 549}]"
574,596,425,"[{'IntOrders_id': 10139, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 977}]"
575,352,425,"[{'IntOrders_id': 10140, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
576,567,543,"[{'IntOrders_id': 10141, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
577,509,543,"[{'IntOrders_id': 10142, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 103}]"
578,348,356,"[{'IntOrders_id': 10143, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
579,375,356,"[{'IntOrders_id': 10144, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 990}]"
580,500,356,"[{'IntOrders_id': 10145, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 812}]"
581,597,356,"[{'IntOrders_id': 10146, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 911}]"
582,500,350,"[{'IntOrders_id': 10147, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 335}]"
583,513,350,"[{'IntOrders_id': 10148, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 772}]"
584,465,509,"[{'IntOrders_id': 10149, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
585,433,509,"[{'IntOrders_id': 10150, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 740}]"
586,394,509,"[{'IntOrders_id': 10151, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 335}]"
587,335,509,"[{'IntOrders_id': 10152, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
588,343,509,"[{'IntOrders_id': 10153, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
589,315,509,"[{'IntOrders_id': 10154, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
590,347,509,"[{'IntOrders_id': 10155, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
591,493,509,"[{'IntOrders_id': 10156, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 472}]"
592,413,329,"[{'IntOrders_id': 10157, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
593,394,329,"[{'IntOrders_id': 10158, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 862}]"
594,493,329,"[{'IntOrders_id': 10159, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 571}]"
595,462,329,"[{'IntOrders_id': 10160, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
596,588,329,"[{'IntOrders_id': 10161, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
597,503,329,"[{'IntOrders_id': 10162, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 338}]"
598,308,540,"[{'IntOrders_id': 10163, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 748}]"
599,527,540,"[{'IntOrders_id': 10164, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 343}]"
600,389,540,"[{'IntOrders_id': 10165, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
601,456,540,"[{'IntOrders_id': 10166, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 553}]"
602,458,540,"[{'IntOrders_id': 10167, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 238}]"
603,362,470,"[{'IntOrders_id': 10168, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 254}]"
604,414,470,"[{'IntOrders_id': 10169, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 125}]"
605,416,470,"[{'IntOrders_id': 10170, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 492}]"
606,362,519,"[{'IntOrders_id': 10171, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
607,470,519,"[{'IntOrders_id': 10172, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
608,414,519,"[{'IntOrders_id': 10173, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 679}]"
609,425,519,"[{'IntOrders_id': 10174, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 291}]"
610,475,519,"[{'IntOrders_id': 10175, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 320}]"
611,468,519,"[{'IntOrders_id': 10176, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 483}]"
612,403,519,"[{'IntOrders_id': 10177, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 549}]"
613,579,519,"[{'IntOrders_id': 10178, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
614,569,519,"[{'IntOrders_id': 10179, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
615,417,305,"[{'IntOrders_id': 10180, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
616,588,351,"[{'IntOrders_id': 10181, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 742}]"
617,470,351,"[{'IntOrders_id': 10182, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
618,335,351,"[{'IntOrders_id': 10183, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 773}]"
619,474,351,"[{'IntOrders_id': 10184, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 831}]"
620,510,540,"[{'IntOrders_id': 10185, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
621,546,540,"[{'IntOrders_id': 10186, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
622,423,540,"[{'IntOrders_id': 10187, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
623,404,540,"[{'IntOrders_id': 10188, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 166}]"
624,464,540,"[{'IntOrders_id': 10189, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 551}]"
625,575,459,"[{'IntOrders_id': 10190, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 291}]"
626,508,459,"[{'IntOrders_id': 10191, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 812}]"
627,403,459,"[{'IntOrders_id': 10192, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
628,389,459,"[{'IntOrders_id': 10193, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
629,311,459,"[{'IntOrders_id': 10194, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 238}]"
