,label,Attributes
884,warehouses,"['Chad' 'Hadjer Lamis' 868545 list(['O', 'I']) 0.52 2.84]"
885,warehouses,"['Ecuador' 'Guayas' 246543 list(['M', 'J', 'B']) 0.97 2.14]"
886,warehouses,"['Haiti' 'Nord-Ouest' 140189 list(['P', 'T', 'M', 'N', 'C']) 0.97 1.94]"
887,warehouses,"['Argentina' 'Ciudad Autónoma de Buenos Aires' 182507 list(['I', 'Q']) 0.9
 2.9]"
888,warehouses,"['Morocco' 'Youssoufia' 389748 list(['D', 'Y', 'S', 'P', 'T', 'A', 'U'])
 0.69 2.17]"
889,warehouses,"['Tokelau' 'Unknown' 184065 list(['M', 'V', 'H', 'Y', 'J', 'K']) 0.94 1.95]"
890,warehouses,"['Guyana' 'Demerara-Mahaica' 675015 list(['U', 'Z', 'V', 'R', 'Y', 'K'])
 0.71 1.91]"
891,warehouses,"['Greece' 'Attikí' 203317 list(['U', 'V', 'C']) 0.64 2.52]"
892,warehouses,"['Monaco' 'Larvotto' 638018 list(['C', 'D', 'B', 'W']) 0.75 2.78]"
893,warehouses,"['Saint Vincent and the Grenadines' 'Saint David' 845048 list(['J']) 0.97
 2.2]"
894,warehouses,"['Virgin Islands ' 'Unknown' 437645 list(['H', 'J']) 0.69 2.91]"
895,warehouses,"['Svalbard and Jan Mayen' 'Unknown' 943841 list(['P', 'R']) 0.89 1.81]"
896,warehouses,['Spain' 'Jaén' 309492 list(['P']) 0.52 1.87]
897,warehouses,"['Liberia' 'Sinoe' 134294 list(['J', 'G', 'K']) 0.71 2.59]"
898,warehouses,"['Holy See (Vatican City State)' 'Unknown' 177470
 list(['F', 'R', 'W', 'Y', 'O', 'V']) 0.6 2.04]"
899,warehouses,"['Australia' 'Australian Capital Territory' 446421
 list(['I', 'J', 'Y', 'R']) 0.53 2.5]"
900,warehouses,['Aruba' 'Unknown' 999160 list(['O']) 0.97 2.97]
901,warehouses,['Ghana' 'Savannah' 232911 list(['W']) 0.5 2.28]
902,warehouses,['San Marino' 'Faetano' 660088 list(['A']) 0.97 2.96]
903,warehouses,"['Isle of Man' 'Unknown' 878611 list(['X', 'H', 'S']) 0.94 2.22]"
904,warehouses,['Timor-Leste' 'Likisá' 656923 list(['O']) 0.62 1.98]
905,warehouses,"['Montenegro' 'Pljevlja' 448490 list(['Q', 'K', 'W', 'G', 'F', 'R', 'B'])
 0.85 2.41]"
906,warehouses,"['Gibraltar' 'Unknown' 179775 list(['O', 'B']) 0.89 2.46]"
907,warehouses,"['Liechtenstein' 'Gamprin' 988148 list(['G', 'H', 'E']) 0.53 2.3]"
908,warehouses,"['Singapore' 'South West' 370486 list(['S', 'G', 'W', 'A']) 0.89 2.52]"
909,warehouses,"['Czechia' 'Rokycany' 137940 list(['N', 'W', 'U', 'Y', 'V', 'C', 'I'])
 0.74 2.74]"
910,warehouses,"['Comoros' 'Ngazidja' 918422 list(['Z', 'E', 'A', 'J', 'P', 'G', 'W'])
 0.72 2.96]"
911,warehouses,"['Cyprus' 'Lemesos' 316879 list(['Z', 'G']) 0.88 2.91]"
912,warehouses,"['Ukraine' 'Volynska oblast' 872614 list(['Q', 'A', 'O', 'B']) 0.57 2.97]"
913,warehouses,['Cocos (Keeling) Islands' 'Unknown' 904534 list(['T']) 0.54 2.3]
914,warehouses,['Guatemala' 'Baja Verapaz' 249441 list(['S']) 0.57 2.28]
915,warehouses,"['United States' 'Alabama' 900745 list(['F', 'B', 'T']) 0.94 2.07]"
916,warehouses,"['Saint Pierre and Miquelon' 'Unknown' 425252
 list(['P', 'G', 'E', 'D', 'S']) 0.68 2.37]"
917,warehouses,"['Congo' 'Cuvette' 457899 list(['W', 'P', 'O', 'Q', 'U', 'H']) 0.95 2.61]"
918,warehouses,"['Saint Pierre and Miquelon' 'Unknown' 738985
 list(['S', 'P', 'X', 'C', 'A', 'Z', 'K']) 0.99 2.77]"
919,warehouses,"['Afghanistan' 'Nīmrōz' 481593 list(['Y', 'X']) 0.82 1.89]"
920,warehouses,"['Western Sahara' 'Unknown' 562310 list(['I', 'J', 'B']) 0.78 2.97]"
921,warehouses,"['Turkey' 'İstanbul' 791979 list(['R', 'J', 'B']) 0.83 1.77]"
922,warehouses,"['Saint Martin (French part)' 'Unknown' 968619 list(['F', 'S', 'K', 'V'])
 0.84 2.08]"
923,warehouses,"['Ireland' 'Tipperary' 242393 list(['E', 'U', 'X', 'I']) 0.92 1.94]"
924,warehouses,"['El Salvador' 'La Libertad' 547554 list(['O', 'T', 'S', 'B', 'I', 'D'])
 0.81 1.99]"
925,warehouses,"['Paraguay' 'Ñeembucú' 465179 list(['K', 'U', 'S', 'O', 'J']) 0.67 2.39]"
926,warehouses,"['Colombia' 'Atlántico' 665803 list(['Z', 'T', 'N', 'P', 'S', 'K']) 0.55
 2.42]"
927,warehouses,"['Saint Martin (French part)' 'Unknown' 366068
 list(['F', 'X', 'Z', 'B', 'O', 'E', 'G']) 0.95 2.05]"
928,warehouses,['Japan' 'Niigata' 687056 list(['X']) 0.82 2.82]
929,warehouses,"['Germany' 'Rheinland-Pfalz' 845594 list(['Y', 'K', 'Z', 'P', 'H', 'E'])
 0.95 2.21]"
930,warehouses,['Oman' 'Al Buraymī' 399414 list(['C']) 0.81 2.73]
931,warehouses,"['United Kingdom' 'Croydon' 294830
 list(['C', 'Z', 'R', 'I', 'S', 'E', 'O']) 0.91 2.87]"
932,warehouses,"['State of Palestine ' 'Hebron' 541047 list(['J', 'Q', 'N']) 0.59 2.43]"
933,warehouses,"['Liberia' 'Bong' 806481 list(['Z', 'D', 'E', 'V', 'N']) 0.77 2.93]"
934,warehouses,"['Hong Kong' 'Unknown' 431455 list(['J', 'V', 'L', 'N', 'T', 'E', 'X'])
 0.91 2.75]"
935,warehouses,"['Czechia' 'Semily' 587923 list(['D', 'S', 'T']) 0.53 2.26]"
936,warehouses,"['Philippines' 'Siquijor' 190409 list(['F', 'S', 'T', 'U', 'W', 'X']) 0.68
 2.86]"
937,warehouses,"['Cambodia' 'Kampot' 678376 list(['N', 'W', 'A', 'G']) 0.73 2.4]"
938,warehouses,"['Burkina Faso' 'Banwa' 242765 list(['S', 'A', 'I', 'T', 'O', 'Y', 'H'])
 0.56 2.79]"
939,warehouses,"['Viet Nam' 'Phú Thọ' 771758 list(['Z', 'U']) 0.61 1.96]"
940,warehouses,"['Curaçao' 'Unknown' 875699 list(['O', 'P', 'N', 'R', 'T']) 0.75 2.16]"
941,warehouses,"['Benin' 'Atacora' 510915 list(['O', 'Y', 'R', 'Z', 'Q', 'N']) 0.81 2.04]"
942,warehouses,"['Saudi Arabia' ""Ḩā'il"" 234380 list(['A', 'I', 'B', 'D', 'C', 'H', 'T'])
 0.78 2.7]"
943,warehouses,"['Kiribati' 'Phoenix Islands' 107808
 list(['D', 'Q', 'N', 'U', 'P', 'B', 'Z']) 0.64 1.9]"
944,warehouses,"['Mexico' 'Zacatecas' 348753 list(['A', 'Z', 'E']) 0.84 1.89]"
945,warehouses,['Anguilla' 'Unknown' 820867 list(['U']) 0.54 2.84]
946,warehouses,"['Western Sahara' 'Unknown' 397237 list(['G', 'A', 'X', 'Y', 'V']) 0.66
 2.05]"
947,warehouses,"['Czechia' 'Rokycany' 202382 list(['Q', 'S', 'M', 'I']) 0.73 2.75]"
948,warehouses,"['Samoa' ""Satupa'itea"" 336377 list(['Q', 'G', 'B', 'I', 'N', 'P']) 0.72
 2.96]"
949,warehouses,"['Slovenia' 'Destrnik' 654289 list(['R', 'D', 'C', 'T', 'L', 'F']) 0.73
 1.97]"
950,warehouses,['Ghana' 'Greater Accra' 978160 list(['W']) 0.6 2.81]
951,warehouses,['Guernsey' 'Unknown' 340986 list(['K']) 0.74 2.48]
952,warehouses,"['Greece' 'Thessalía' 357988 list(['E', 'O', 'R', 'P']) 0.5 1.79]"
953,warehouses,"['Kazakhstan' 'oblast' 497920 list(['G', 'B', 'P', 'T', 'U', 'K', 'Y'])
 0.65 2.55]"
954,warehouses,['France' 'Morbihan' 817176 list(['Z']) 0.62 2.12]
955,warehouses,"['Mozambique' 'Maputo' 632213 list(['O', 'B', 'G', 'W', 'C']) 0.75 2.03]"
956,warehouses,"['Samoa' ""Gaga'emauga"" 340542 list(['L', 'Z']) 0.66 2.46]"
957,warehouses,"['Cook Islands' 'Unknown' 922016 list(['Q', 'U', 'N']) 0.73 2.26]"
958,warehouses,"['Saudi Arabia' ""Ḩā'il"" 640752 list(['I', 'A', 'Q', 'P', 'S', 'V']) 0.55
 2.07]"
959,warehouses,['Zambia' 'Copperbelt' 362366 list(['B']) 0.96 2.4]
960,warehouses,"['Mozambique' 'Niassa' 756610 list(['Z', 'U', 'V']) 0.93 2.09]"
961,warehouses,"['Province of China Taiwan' 'Keelung' 320930
 list(['H', 'Z', 'E', 'B', 'U']) 0.54 2.94]"
962,warehouses,"['Argentina' 'Neuquén' 775335 list(['S', 'Q', 'J', 'M']) 0.99 1.84]"
963,warehouses,"['Turkmenistan' 'Lebap' 189669 list(['F', 'K', 'T', 'D', 'P']) 0.73 2.98]"
964,warehouses,['United Republic of Tanzania' 'Arusha' 314777 list(['K']) 0.97 2.15]
965,warehouses,"['Bahrain' 'Al Janūbīyah' 748878 list(['T', 'N', 'U', 'B', 'I', 'S']) 0.82
 2.58]"
966,warehouses,"['Bouvet Island' 'Unknown' 633998 list(['C', 'O']) 0.65 2.34]"
967,warehouses,"['Georgia' 'Samtskhe-Javakheti' 255133 list(['K', 'X', 'A']) 0.62 2.02]"
968,warehouses,"['Solomon Islands' 'Isabel' 163044 list(['I', 'H']) 0.93 2.06]"
969,warehouses,"['Syrian Arab Republic' ""As Suwaydā'"" 628899 list(['V']) 0.86 2.12]"
970,warehouses,"['Nauru' 'Denigomodu' 934237 list(['C', 'E', 'O', 'R', 'W', 'Y', 'P'])
 0.86 2.94]"
971,warehouses,"['South Africa' 'Free State' 388414 list(['W', 'T', 'Y', 'Z', 'B']) 0.66
 2.04]"
972,warehouses,"['Tuvalu' 'Funafuti' 551566 list(['D', 'I', 'E']) 0.52 2.6]"
973,warehouses,"['Heard Island and McDonald Islands' 'Unknown' 201295
 list(['B', 'W', 'L', 'C']) 0.78 2.12]"
974,warehouses,"['Mongolia' 'Övörhangay' 205528 list(['T', 'E', 'S', 'O']) 0.92 2.64]"
975,warehouses,"['Rwanda' 'Northern' 145849 list(['S', 'I']) 0.6 2.16]"
976,warehouses,"['Vanuatu' 'Shéfa' 579808 list(['S', 'W', 'P', 'J', 'M', 'L', 'I']) 0.99
 2.47]"
977,warehouses,"['France' 'Somme' 927125 list(['M', 'T', 'A']) 0.71 2.34]"
978,warehouses,"['Dominica' 'Saint Mark' 982355 list(['S', 'L', 'X', 'F', 'Z', 'O', 'P'])
 0.65 1.99]"
979,warehouses,"['Jamaica' 'Westmoreland' 916699 list(['C', 'K', 'Y', 'B', 'S']) 0.51 1.8]"
980,warehouses,"['American Samoa' 'Unknown' 985461 list(['L', 'X', 'H', 'F']) 0.81 2.62]"
981,warehouses,"['Bhutan' 'Trongsa' 132721 list(['Z', 'H']) 0.89 2.83]"
982,warehouses,"['Belarus' 'Gorod Minsk' 460080 list(['Q', 'Y', 'E']) 0.53 2.94]"
983,warehouses,"['Australia' 'Western Australia' 685844 list(['E', 'A', 'R', 'S']) 0.96
 1.84]"
984,warehouses,"['South Sudan' 'Central Equatoria' 299654 list(['M', 'C', 'I', 'R']) 0.73
 2.46]"
985,warehouses,"['Tunisia' 'Jendouba' 814337 list(['G', 'B', 'Q', 'Y']) 0.77 2.01]"
986,warehouses,"['Botswana' 'Southern' 426033 list(['N', 'Z', 'W']) 0.84 2.56]"
987,warehouses,"['Greenland' 'Kommune Kujalleq' 379197 list(['I', 'E', 'P', 'N']) 0.77
 2.74]"
988,warehouses,"['Burundi' 'Kirundo' 282936 list(['X', 'B', 'U', 'R']) 0.85 1.76]"
989,warehouses,"['Norway' 'Vestland' 162492 list(['V', 'A']) 0.75 1.93]"
990,warehouses,['Burundi' 'Bururi' 434379 list(['U']) 0.88 2.07]
991,warehouses,"['Sudan' 'West Darfur' 531054 list(['E', 'G', 'Q', 'Z', 'U']) 0.66 2.94]"
992,warehouses,"['Rwanda' 'City of Kigali' 299468
 list(['L', 'J', 'B', 'E', 'G', 'T', 'X']) 0.81 2.46]"
993,warehouses,"['Gabon' 'Moyen-Ogooué' 229159 list(['I', 'H', 'C', 'B', 'S']) 0.92 2.24]"
994,warehouses,"['Turkmenistan' 'Balkan' 526815 list(['N', 'U', 'O']) 0.78 2.37]"
995,warehouses,"['Province of China Taiwan' 'Taichung' 168814
 list(['B', 'H', 'J', 'F', 'Q']) 0.74 1.84]"
996,warehouses,"['Réunion' 'Unknown' 325737 list(['P', 'S']) 0.59 2.86]"
997,warehouses,['Niue' 'Unknown' 687910 list(['V']) 0.6 2.61]
998,warehouses,"['Nauru' 'Meneng' 480261 list(['W', 'Q', 'S']) 0.99 1.75]"
999,warehouses,"['Northern Mariana Islands' 'Unknown' 550688
 list(['Z', 'W', 'C', 'E', 'A', 'D']) 0.92 1.98]"
1000,warehouses,['New Caledonia' 'Unknown' 533737 list(['J']) 0.92 2.85]
1001,warehouses,['Guinea' 'Conakry' 580881 list(['P']) 0.65 1.84]
1002,warehouses,"['Tonga' 'Niuas' 230264 list(['U', 'Z', 'M', 'B', 'R', 'O', 'J']) 0.85
 2.55]"
1003,warehouses,"['Namibia' 'Khomas' 833993 list(['Q', 'D', 'M', 'S', 'P', 'C']) 0.57 2.44]"
1004,warehouses,"['Tokelau' 'Unknown' 773134 list(['A', 'F', 'T', 'Q', 'R', 'L', 'E']) 0.55
 1.79]"
1005,warehouses,"['French Guiana' 'Unknown' 911807
 list(['H', 'B', 'J', 'A', 'W', 'O', 'S']) 0.72 2.19]"
1006,warehouses,"['Macao' 'Unknown' 715164 list(['V', 'O', 'G', 'I']) 0.76 2.08]"
1007,warehouses,"['Slovenia' 'Šoštanj' 118052 list(['K', 'R', 'X', 'U', 'Z', 'P']) 0.73 2.0]"
1008,warehouses,"['Latvia' 'Grobiņas novads' 493629 list(['C', 'V', 'L', 'T']) 0.98 2.45]"
1009,warehouses,['India' 'Puducherry' 432276 list(['U']) 0.69 2.84]
1010,warehouses,['South Sudan' 'Eastern Equatoria' 601900 list(['J']) 0.64 2.84]
1011,warehouses,['Chad' 'Mayo-Kebbi-Ouest' 339997 list(['Z']) 0.66 2.78]
1012,warehouses,"['Guyana' 'Potaro-Siparuni' 442769 list(['P', 'Q', 'G']) 0.54 1.93]"
1013,warehouses,"['Niger' 'Agadez' 596156 list(['N', 'F', 'V']) 0.53 2.87]"
1014,warehouses,"[""Democratic People's Republic of Korea"" 'Hamgyǒng-bukto' 959479
 list(['B', 'A', 'T', 'G', 'H']) 0.66 1.76]"
1015,warehouses,"['Ireland' 'Laois' 187698 list(['O', 'A']) 0.9 2.47]"
1016,warehouses,"['Cook Islands' 'Unknown' 557409 list(['N', 'E', 'D', 'W', 'A', 'Z']) 0.5
 2.94]"
1017,warehouses,"['Mauritius' 'Savanne' 579622 list(['U', 'N', 'H', 'Y', 'O']) 0.62 2.6]"
1018,warehouses,"['Liechtenstein' 'Gamprin' 451389 list(['L', 'R', 'Q', 'K']) 0.96 2.74]"
1019,warehouses,['North Macedonia' 'Novo Selo' 163012 list(['E']) 0.79 2.97]
1020,warehouses,"['Papua New Guinea' 'Northern' 429467 list(['H', 'M', 'K', 'D']) 0.91 1.88]"
1021,warehouses,['Australia' 'New South Wales' 552768 list(['B']) 0.56 2.06]
1022,warehouses,"['Turks and Caicos Islands' 'Unknown' 804449 list(['G', 'J']) 0.69 2.83]"
1023,warehouses,"['Thailand' 'Nakhon Phanom' 364497 list(['W', 'M', 'X', 'S', 'E', 'H'])
 0.93 1.95]"
1024,warehouses,"['Tunisia' 'Sfax' 401206 list(['Q', 'D', 'P', 'N', 'U', 'I']) 0.66 2.18]"
1025,warehouses,"['Guernsey' 'Unknown' 428492 list(['H', 'F', 'B', 'R', 'Y', 'D', 'L'])
 0.97 2.89]"
1026,warehouses,"['Samoa' ""Satupa'itea"" 157260 list(['H', 'P', 'G', 'V', 'R', 'J', 'N'])
 0.63 2.8]"
1027,warehouses,"['Iceland' 'Blönduósbær' 535493 list(['Q', 'I', 'Z', 'G', 'F', 'L']) 0.57
 2.96]"
1028,warehouses,"['Namibia' 'Oshana' 377469 list(['J', 'H', 'V', 'B', 'D']) 0.95 2.01]"
1029,warehouses,"[""Democratic People's Republic of Korea"" 'Jeollanam-do' 857194
 list(['Z', 'T', 'O']) 0.79 2.56]"
1030,warehouses,"['Cambodia' 'Kampot' 575987 list(['M', 'B', 'C']) 0.54 2.42]"
1031,warehouses,['Georgia' 'Shida Kartli' 470305 list(['B']) 0.89 1.99]
1032,warehouses,"['Martinique' 'Unknown' 291018 list(['Y', 'J', 'B', 'K', 'P']) 0.75 2.12]"
1033,warehouses,"['Qatar' 'Ash Shamāl' 935275 list(['T', 'B', 'V', 'H', 'S', 'C', 'I'])
 0.88 2.15]"
1034,warehouses,['Virgin Islands ' 'Unknown' 622459 list(['X']) 0.65 2.14]
1035,warehouses,"['Trinidad and Tobago' 'Siparia' 743117 list(['K', 'M', 'D']) 0.92 2.5]"
1036,warehouses,"['Belize' 'Cayo' 620408 list(['X', 'Q', 'H', 'G']) 0.75 2.78]"
1037,warehouses,"['Romania' 'Ialomița' 464582 list(['A', 'K', 'J', 'Q', 'X', 'V', 'M'])
 0.59 2.68]"
1038,warehouses,"['Haiti' 'Nord' 888938 list(['L', 'P', 'V', 'O', 'J']) 0.75 2.61]"
1039,warehouses,"['British Indian Ocean Territory' 'Unknown' 390058 list(['T', 'D', 'W'])
 0.89 2.83]"
1040,warehouses,"['Malta' 'Msida' 766332 list(['X', 'Z', 'Y', 'K', 'N', 'J']) 0.75 2.73]"
1041,warehouses,"['Uzbekistan' 'Qoraqalpog‘iston Respublikasi' 414201
 list(['W', 'I', 'R', 'U', 'O']) 0.91 2.24]"
1042,warehouses,"['Northern Mariana Islands' 'Unknown' 132116 list(['P', 'Y', 'Z', 'W'])
 0.75 2.4]"
1043,warehouses,['Viet Nam' 'Hòa Bình' 553181 list(['U']) 0.95 2.12]
1044,warehouses,"['Uzbekistan' 'Surxondaryo' 907491 list(['F', 'V', 'I', 'Q', 'Y', 'X'])
 0.83 2.44]"
1045,warehouses,"['Brazil' 'Distrito Federal' 380338 list(['Z', 'U']) 0.94 2.13]"
1046,warehouses,"['Costa Rica' 'Heredia' 707804 list(['V', 'E', 'Q', 'T', 'I', 'K', 'S'])
 0.75 1.76]"
1047,warehouses,"['Kiribati' 'Phoenix Islands' 223586 list(['J', 'Z', 'T', 'W', 'E']) 0.54
 1.79]"
1048,warehouses,"['Rwanda' 'City of Kigali' 879333 list(['D', 'Z', 'Q', 'W', 'E']) 0.97
 2.43]"
1049,warehouses,"['Botswana' 'Ghanzi' 976427 list(['G', 'X', 'U', 'N', 'M', 'Z', 'S']) 0.63
 2.88]"
1050,warehouses,"['Cook Islands' 'Unknown' 181177 list(['H', 'Q']) 0.64 1.88]"
1051,warehouses,"['Eritrea' 'Debubawi K’eyyĭḥ Baḥri' 895268
 list(['X', 'Q', 'O', 'Z', 'Y', 'B', 'K']) 0.72 2.21]"
1052,warehouses,"['Armenia' 'Tavuš' 229250 list(['B', 'O']) 0.65 2.71]"
1053,warehouses,"['Ethiopia' 'Southern Nations, Nationalities and Peoples' 947468
 list(['K', 'Z']) 0.63 2.62]"
1054,warehouses,"['Kenya' 'Marsabit' 638885 list(['Y', 'V', 'M', 'G', 'B', 'W', 'I']) 0.66
 1.96]"
1055,warehouses,"['Iran, Islamic Republic of' 'Yazd' 906693
 list(['X', 'Z', 'E', 'L', 'W', 'B', 'K']) 0.71 2.01]"
1056,warehouses,"['Iceland' 'Dalabyggð' 567072 list(['L', 'X', 'A']) 0.63 2.2]"
1057,warehouses,"['Estonia' 'Paide' 172956 list(['Y', 'B', 'Q', 'F']) 0.79 1.8]"
1058,warehouses,"['Russian Federation' 'Evrejskaja avtonomnaja oblast' 843939
 list(['V', 'W']) 0.89 2.28]"
1059,warehouses,"['Lesotho' 'Maseru' 861693 list(['J', 'V', 'P']) 0.53 2.61]"
1060,warehouses,"['Eritrea' 'Al Awsaţ' 442453 list(['N', 'P', 'B']) 0.95 1.97]"
1061,warehouses,"['Cambodia' 'Rotanak Kiri' 892482 list(['A', 'O', 'T', 'U', 'W', 'Z']) 0.9
 2.47]"
1062,warehouses,"['Syrian Arab Republic' 'Dimashq' 269625
 list(['Z', 'B', 'D', 'Y', 'M', 'K', 'V']) 0.52 2.95]"
1063,warehouses,"['American Samoa' 'Unknown' 509269 list(['Y', 'Z', 'V', 'K', 'W', 'P'])
 0.97 2.35]"
1064,warehouses,"['Albania' 'Vlorë' 226533 list(['F', 'I', 'L']) 0.54 2.16]"
1065,warehouses,"['Iraq' 'Al Başrah' 516823 list(['E', 'R', 'K', 'X', 'Q']) 0.68 1.99]"
1066,warehouses,"['Romania' 'Cluj' 658856 list(['E', 'N', 'I', 'S']) 0.84 2.25]"
1067,warehouses,"['Saint Martin (French part)' 'Unknown' 141518
 list(['V', 'Z', 'A', 'E', 'H', 'C', 'L']) 0.94 1.82]"
1068,warehouses,"['Djibouti' 'Dikhil' 297638 list(['L', 'S', 'J', 'B', 'H']) 0.85 2.98]"
1069,warehouses,"['Trinidad and Tobago' 'Siparia' 511376 list(['B', 'P']) 0.71 2.53]"
1070,warehouses,"['Vanuatu' 'Taféa' 870136 list(['P', 'I', 'G']) 0.56 2.16]"
1071,warehouses,"[""Lao People's Democratic Republic"" 'Viangchan' 889570
 list(['V', 'D', 'T', 'A', 'Q', 'H', 'I']) 0.59 2.79]"
1072,warehouses,"['The Democratic Republic of the Congo' 'Mongala' 897003
 list(['D', 'G', 'Y', 'H', 'W']) 0.55 2.92]"
1073,warehouses,"['Nauru' 'Nibok' 602836 list(['T', 'P', 'Y', 'R']) 0.69 2.98]"
1074,warehouses,"['Greenland' 'Kommune Qeqertalik' 108316 list(['T', 'Z', 'S', 'U', 'J'])
 0.6 2.11]"
1075,warehouses,"['Bermuda' 'Unknown' 670654 list(['S', 'E']) 0.78 2.77]"
1076,warehouses,['Niger' 'Tahoua' 217720 list(['F']) 0.55 1.83]
1077,warehouses,"['South Africa' 'Limpopo' 452332 list(['Z', 'T', 'X', 'H', 'R']) 0.72 2.46]"
1078,warehouses,"['Svalbard and Jan Mayen' 'Unknown' 196867 list(['Y', 'X']) 0.93 1.84]"
1079,warehouses,"['Timor-Leste' 'Likisá' 327669 list(['J', 'O', 'D', 'A', 'F']) 0.61 2.21]"
1080,warehouses,"['Georgia' 'Samegrelo-Zemo Svaneti' 391733 list(['J', 'T', 'Q', 'O', 'S'])
 0.65 2.54]"
1081,warehouses,"['Saint Pierre and Miquelon' 'Unknown' 681591 list(['P', 'L', 'O']) 0.83
 2.87]"
1082,warehouses,"['Pakistan' 'Khyber Pakhtunkhwa' 622662 list(['Y', 'O', 'I', 'X', 'K'])
 0.91 2.42]"
1083,warehouses,['Brazil' 'Mato Grosso' 671489 list(['W']) 0.68 2.54]
1084,warehouses,['Benin' 'Ouémé' 756836 list(['G']) 0.98 2.71]
1085,warehouses,"['Virgin Islands, U.S.' 'Unknown' 914398 list(['P', 'M']) 0.51 2.55]"
1086,warehouses,"['Serbia' 'Moravički okrug' 620217 list(['Y', 'U', 'N']) 0.87 2.92]"
1087,warehouses,"['Saudi Arabia' 'Al Bāḩah' 803731 list(['G', 'S', 'Q', 'V', 'O']) 0.53 2.3]"
1088,warehouses,"['Islamic Republic of Iran' 'Āz̄ārbāyjān-e Shārqī' 555457 list(['Z', 'J'])
 0.72 2.57]"
1089,warehouses,"['Morocco' 'Médiouna' 518668 list(['F', 'Z', 'X', 'Y', 'T', 'I', 'Q'])
 0.58 2.22]"
1090,warehouses,"['Montserrat' 'Unknown' 643444 list(['V', 'S']) 0.82 2.66]"
1091,warehouses,"['Cocos (Keeling) Islands' 'Unknown' 179014
 list(['A', 'W', 'C', 'Y', 'O']) 0.74 1.91]"
1092,warehouses,"['Singapore' 'North East' 532804 list(['Y', 'T', 'C', 'O']) 0.52 2.87]"
1093,warehouses,['Guam' 'Unknown' 432232 list(['B']) 0.72 2.99]
1094,warehouses,"['Cambodia' 'Otdar Mean Chey' 568020 list(['P', 'Y', 'N']) 0.76 2.3]"
1095,warehouses,"['Bangladesh' 'Cumilla' 838000 list(['W', 'S', 'K', 'A', 'O']) 0.78 2.55]"
1096,warehouses,"['Vanuatu' 'Pénama' 643761 list(['Q', 'Z', 'N', 'F']) 0.61 2.25]"
1097,warehouses,"['Marshall Islands' 'Ailuk' 297044 list(['U', 'K', 'A', 'E', 'N']) 0.54
 1.95]"
1098,warehouses,"['Malta' 'Dingli' 850728 list(['G', 'S', 'D', 'K']) 0.73 2.88]"
1099,warehouses,['Peru' 'Ancash' 450015 list(['K']) 0.65 2.91]
1100,warehouses,"['Malaysia' 'Wilayah Persekutuan Kuala Lumpur' 622784 list(['R', 'Q'])
 0.69 2.45]"
1101,warehouses,"['The Democratic Republic of the Congo' 'Kasaï Oriental' 650151
 list(['M', 'D', 'Z', 'Q', 'R', 'G']) 0.55 2.32]"
1102,warehouses,"['Sierra Leone' 'Southern' 152504 list(['V', 'J']) 0.89 2.09]"
1103,warehouses,"['Andorra' 'Encamp' 372980 list(['I', 'R']) 0.6 2.75]"
1104,warehouses,"['The Democratic Republic of the Congo' 'Sud-Kivu' 226213 list(['P', 'U'])
 0.54 2.25]"
1105,warehouses,"['Svalbard and Jan Mayen' 'Unknown' 333627
 list(['L', 'C', 'E', 'F', 'W', 'S', 'D']) 0.76 2.15]"
1106,warehouses,"['Papua New Guinea' 'Jiwaka' 344863 list(['M', 'W', 'A']) 0.68 1.83]"
1107,warehouses,"['Bulgaria' 'Montana' 973391 list(['U', 'G', 'V', 'O', 'B']) 0.98 1.89]"
1108,warehouses,"['Holy See (Vatican City State)' 'Unknown' 449039 list(['H', 'N']) 0.59
 2.7]"
1109,warehouses,"['Lesotho' 'Leribe' 699672 list(['T', 'O']) 0.65 2.49]"
1110,warehouses,"['British Indian Ocean Territory' 'Unknown' 499157
 list(['U', 'M', 'H', 'E']) 0.84 1.94]"
1111,warehouses,"['Haiti' 'Sid' 704882 list(['N', 'K', 'L']) 0.57 2.88]"
1112,warehouses,"['Nicaragua' 'León' 759764 list(['M', 'Q']) 0.59 2.44]"
1113,warehouses,"['Sweden' 'Värmlands län [SE-17]' 866941 list(['X', 'T', 'M', 'V', 'H'])
 0.63 2.27]"
1114,warehouses,"['Canada' 'Saskatchewan' 685445 list(['Y', 'Z', 'L', 'I']) 0.66 1.9]"
1115,warehouses,['France' 'La Réunion' 268667 list(['D']) 0.85 2.38]
1116,warehouses,"['Greece' 'Anatolikí Makedonía kai Thráki' 248637 list(['A', 'E', 'P'])
 0.79 2.15]"
1117,warehouses,"['Senegal' 'Kédougou' 478538 list(['T', 'O', 'Y', 'Z', 'E', 'G']) 0.82
 2.59]"
1118,warehouses,"['Ghana' 'Oti' 922238 list(['B', 'V', 'C', 'Q', 'X', 'O', 'U']) 0.93 2.44]"
1119,warehouses,"['Switzerland' 'Graubünden' 823980 list(['S', 'P', 'J', 'I', 'Y']) 0.78
 1.9]"
1120,warehouses,"['Liechtenstein' 'Schaan' 824673 list(['N', 'B', 'I', 'R', 'W', 'Y', 'Z'])
 0.87 2.17]"
1121,warehouses,"['Honduras' 'Islas de la Bahía' 861459 list(['O', 'D']) 0.5 1.79]"
1122,warehouses,"['Iceland' 'Vesturbyggð' 548654 list(['U', 'E', 'B', 'K', 'W']) 0.68 2.28]"
