Label,ID,Attributes
products,897,"{'product_type': 'G', 'product_name': 'SSS', 'price': 70.71, 'profit_margin (%)': 26, 'capacity': '[22500, 446119, 30486, 267502, 51819, 107572]', 'warehouses': '[9174, 8490, 4027, 2891, 3600, 4374]'}"
products,173,"{'product_type': 'E', 'product_name': 'WWW', 'price': 4.25, 'profit_margin (%)': 7, 'capacity': '[392892, 126018, 278521, 448802, 34765, 359953, 122433, 73034, 67834]', 'warehouses': '[6280, 5424, 2878, 7434, 1564, 3972, 4499, 2882, 8412]'}"
products,248,"{'product_type': 'Z', 'product_name': 'ZZZ', 'price': 96.2, 'profit_margin (%)': 6, 'capacity': '[239999, 700872, 497359, 82991, 781116, 653507, 327400, 661759, 73111]', 'warehouses': '[8522, 3221, 4254, 4910, 7953, 5337, 2441, 5760, 6840]'}"
products,634,"{'product_type': 'E', 'product_name': 'TTT', 'price': 5.41, 'profit_margin (%)': 27, 'capacity': '[384991, 717537, 796243, 306055, 186604, 165753, 260348, 247042, 106020]', 'warehouses': '[8836, 9451, 6881, 5569, 8949, 4693, 1754, 4238, 4218]'}"
products,238,"{'product_type': 'T', 'product_name': 'CCC', 'price': 1647.81, 'profit_margin (%)': 8, 'capacity': '[189595, 803436, 447190, 319160]', 'warehouses': '[4817, 1614, 1623, 3893]'}"
products,418,"{'product_type': 'T', 'product_name': 'WWW', 'price': 90.58, 'profit_margin (%)': 21, 'capacity': '[380055, 22662, 267920, 214339, 484985, 199637, 134633, 258320]', 'warehouses': '[4234, 2683, 9387, 5013, 2356, 4728, 1576, 9924]'}"
products,483,"{'product_type': 'Z', 'product_name': 'ZZZ', 'price': 8738.71, 'profit_margin (%)': 24, 'capacity': '[75600, 289002, 89133, 155862]', 'warehouses': '[8389, 9695, 2414, 5970]'}"
products,338,"{'product_type': 'Y', 'product_name': 'SSS', 'price': 36.78, 'profit_margin (%)': 44, 'capacity': '[611033, 107159, 168387, 67507, 392992, 587946, 210372, 188119]', 'warehouses': '[9388, 4780, 6090, 4317, 6142, 4650, 4167, 5688]'}"
products,358,"{'product_type': 'D', 'product_name': 'QQQ', 'price': 574.54, 'profit_margin (%)': 26, 'capacity': '[246938, 131169, 712788, 152792, 519699, 394628, 520403, 271087, 148680, 24185]', 'warehouses': '[2244, 4175, 5810, 7377, 2855, 4210, 7688, 5297, 7196, 4427]'}"
products,835,"{'product_type': 'D', 'product_name': 'KKK', 'price': 8530.71, 'profit_margin (%)': 24, 'capacity': '[207567, 609038, 87130, 71284, 22720, 108000]', 'warehouses': '[1835, 4047, 2155, 2969, 1249, 9807]'}"
products,323,"{'product_type': 'C', 'product_name': 'III', 'price': 2310.31, 'profit_margin (%)': 30, 'capacity': '[345715, 5803, 200830, 187296, 438499]', 'warehouses': '[5381, 7237, 3468, 5177, 2881]'}"
products,742,"{'product_type': 'M', 'product_name': 'OOO', 'price': 6080.3, 'profit_margin (%)': 13, 'capacity': '[875737, 367522]', 'warehouses': '[6283, 3413]'}"
products,412,"{'product_type': 'X', 'product_name': 'III', 'price': 21.64, 'profit_margin (%)': 44, 'capacity': '[399411, 198135, 228298, 273564, 408716, 357501, 339631, 288602, 433941, 84165]', 'warehouses': '[7377, 2002, 8299, 1735, 5966, 6548, 4501, 7525, 4087, 6984]'}"
products,711,"{'product_type': 'X', 'product_name': 'MMM', 'price': 90.82, 'profit_margin (%)': 11, 'capacity': '[200371, 81198, 506112, 44046]', 'warehouses': '[8154, 5970, 7209, 7614]'}"
