,fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
221,837354,18262,"88    3.958714e+10
Name: market_capitalization ($), dtype: float64",Namibia,Kunene,Dollars,772,8226.86
222,279581,18262,"88    5.500064e+10
Name: market_capitalization ($), dtype: float64",Kuwait,Al Aḩmadī,Dollars,961,692.9
223,396805,18262,"88    2.358807e+09
Name: market_capitalization ($), dtype: float64",Monaco,Larvotto,Dollars,971,27.43
224,532719,18262,"88    4.874543e+10
Name: market_capitalization ($), dtype: float64",Cambodia,Tbong Khmum,Dollars,901,62.39
225,618900,18262,"88    4.260280e+09
Name: market_capitalization ($), dtype: float64",Mayotte,Unknown,Dollars,840,770.76
226,972291,18262,"88    2.719115e+08
Name: market_capitalization ($), dtype: float64",Rwanda,Eastern,Dollars,997,111.28
227,463254,18262,"88    2.421154e+10
Name: market_capitalization ($), dtype: float64",United States,Vermont,Dollars,278,5346.4
228,719460,18262,"88    1.612360e+10
Name: market_capitalization ($), dtype: float64",Guadeloupe,Unknown,Dollars,652,588.52
229,195127,18262,"88    2.095384e+10
Name: market_capitalization ($), dtype: float64",Senegal,Kaffrine,Dollars,754,5424.4
230,791329,63113,"44    5.731356e+09
Name: market_capitalization ($), dtype: float64",Sri Lanka,Nuwara Eliya,Dollars,493,91.49
231,706090,63113,"44    6.041123e+09
Name: market_capitalization ($), dtype: float64",Guernsey,Unknown,Dollars,564,803.74
232,711634,63113,"44    9.340442e+10
Name: market_capitalization ($), dtype: float64",Jamaica,Manchester,Dollars,329,30.19
233,525103,63113,"44    4.359200e+10
Name: market_capitalization ($), dtype: float64",India,Tamil Nādu,Dollars,814,91.35
234,250064,63113,"44    5.040825e+10
Name: market_capitalization ($), dtype: float64",Central African Republic,Bangui,Dollars,554,901.54
235,357275,63113,"44    2.053797e+11
Name: market_capitalization ($), dtype: float64",Austria,Oberösterreich,Dollars,858,394.63
236,682048,63113,"44    6.271240e+10
Name: market_capitalization ($), dtype: float64",Liberia,Grand Kru,Dollars,363,4.79
237,756562,63113,"44    2.600760e+10
Name: market_capitalization ($), dtype: float64",Liberia,Bong,Dollars,248,488.31
238,935431,63113,"44    1.871801e+11
Name: market_capitalization ($), dtype: float64",Turkey,Bilecik,Dollars,977,529.62
239,730974,63113,"44    6.399682e+10
Name: market_capitalization ($), dtype: float64",Belize,Toledo,Dollars,250,16.91
240,141538,93032,"273    2.478626e+10
Name: market_capitalization ($), dtype: float64",Åland Islands,Unknown,Dollars,877,39.26
241,413829,93032,"273    1.315646e+10
Name: market_capitalization ($), dtype: float64",Serbia,Kosovo-Metohija,Dollars,846,188.14
242,254757,93032,"273    4.468012e+10
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,560,9284.87
243,340226,93032,"273    2.931227e+10
Name: market_capitalization ($), dtype: float64",Switzerland,Zürich,Dollars,833,69.56
244,568446,93032,"273    3.738019e+10
Name: market_capitalization ($), dtype: float64",French Polynesia,Unknown,Dollars,850,81.43
245,514353,93032,"273    6.397841e+10
Name: market_capitalization ($), dtype: float64",Dominican Republic,Valverde,Dollars,701,346.47
246,174622,93032,"273    1.494041e+10
Name: market_capitalization ($), dtype: float64",Lebanon,Al Biqā‘,Dollars,540,64.75
247,225481,93032,"273    2.228178e+10
Name: market_capitalization ($), dtype: float64","Virgin Islands, U.S.",Unknown,Dollars,764,8.91
248,267910,93032,"273    1.548103e+10
Name: market_capitalization ($), dtype: float64",Cambodia,Kandaal,Dollars,807,2500.4
249,410864,93032,"273    6.244981e+10
Name: market_capitalization ($), dtype: float64",North Macedonia,Kavadarci,Dollars,393,2097.97
250,540372,10797,"218    5.528344e+10
Name: market_capitalization ($), dtype: float64",Zimbabwe,Bulawayo,Dollars,290,2773.53
251,115818,10797,"218    2.035609e+11
Name: market_capitalization ($), dtype: float64",Curaçao,Unknown,Dollars,848,526.61
252,438844,10797,"218    1.457336e+10
Name: market_capitalization ($), dtype: float64",Solomon Islands,Choiseul,Dollars,276,9.76
253,774110,10797,"218    9.736062e+10
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Navassa Island,Dollars,140,473.94
254,501328,10797,"218    9.318553e+10
Name: market_capitalization ($), dtype: float64",Russian Federation,Samarskaja oblast',Dollars,365,62.2
255,732596,10797,"218    3.101164e+09
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),Unknown,Dollars,526,276.61
256,806911,10797,"218    4.944786e+10
Name: market_capitalization ($), dtype: float64",New Caledonia,Unknown,Dollars,972,3.4
257,946150,10797,"218    1.553871e+09
Name: market_capitalization ($), dtype: float64",Malta,Fgura,Dollars,690,9.21
258,227849,10797,"218    8.624256e+09
Name: market_capitalization ($), dtype: float64",Nepal,Gandaki,Dollars,310,9260.49
259,565224,10797,"218    1.957590e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Kohgīlūyeh va Bowyer Aḩmad,Dollars,133,97.11
260,389567,29604,"37    5.335589e+09
Name: market_capitalization ($), dtype: float64","Saint Helena, Ascension and Tristan da Cunha",Tristan da Cunha,Dollars,989,1.63
261,971923,29604,"37    1.932227e+10
Name: market_capitalization ($), dtype: float64",Afghanistan,Ghaznī,Dollars,533,3949.91
262,163165,29604,"37    3.755419e+10
Name: market_capitalization ($), dtype: float64",Dominica,Saint Joseph,Dollars,178,817.26
263,224090,29604,"37    3.836658e+10
Name: market_capitalization ($), dtype: float64",Angola,Huíla,Ngultrum,465,6.59
264,232810,29604,"37    2.263074e+10
Name: market_capitalization ($), dtype: float64",Egypt,Dumyāţ,Dollars,707,6466.68
265,513112,29604,"37    8.515780e+09
Name: market_capitalization ($), dtype: float64",Nigeria,Rivers,Dollars,516,147.59
266,508366,29604,"37    3.306113e+10
Name: market_capitalization ($), dtype: float64",Norway,Oslo,Dollars,774,5907.7
267,293496,29604,"37    1.863326e+10
Name: market_capitalization ($), dtype: float64",Finland,Egentliga Finland,Dollars,478,312.2
268,643913,29604,"37    2.722616e+10
Name: market_capitalization ($), dtype: float64",Guam,Unknown,Dollars,254,70.57
269,492077,29604,"37    7.943603e+09
Name: market_capitalization ($), dtype: float64",Thailand,Yasothon,Dollars,973,5.86
270,560848,83444,"140    3.082468e+09
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Kingman Reef,Dollars,550,41.6
271,318537,83444,"140    7.149985e+09
Name: market_capitalization ($), dtype: float64",Chile,Tarapacá,Dollars,742,14.5
272,299526,83444,"140    9.461861e+10
Name: market_capitalization ($), dtype: float64","Bonaire, Sint Eustatius and Saba",Bonaire,Dollars,909,171.7
273,870860,83444,"140    6.841336e+10
Name: market_capitalization ($), dtype: float64",Indonesia,Kalimantan Utara,Dollars,388,19.33
274,746370,83444,"140    1.134726e+10
Name: market_capitalization ($), dtype: float64",Ecuador,Manabí,Dollars,283,70.78
275,885244,83444,"140    9.616720e+09
Name: market_capitalization ($), dtype: float64",Sao Tome and Principe,Lembá,Dollars,624,60.51
276,324850,83444,"140    5.484917e+09
Name: market_capitalization ($), dtype: float64",San Marino,Borgo Maggiore,Dollars,243,37.8
277,370507,83444,"140    2.805375e+10
Name: market_capitalization ($), dtype: float64",Bahrain,Al Janūbīyah,Dollars,432,8668.86
278,437020,83444,"140    1.092147e+11
Name: market_capitalization ($), dtype: float64",Uzbekistan,Toshkent,Dollars,809,5652.78
279,406846,83444,"140    2.408138e+10
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),Unknown,Dollars,388,4.88
280,266760,82768,"76    5.203936e+09
Name: market_capitalization ($), dtype: float64",Gambia,Lower River,Dollars,446,426.44
281,794467,82768,"76    4.692681e+09
Name: market_capitalization ($), dtype: float64",Isle of Man,Unknown,Dollars,186,4459.58
282,548156,82768,"76    5.357315e+09
Name: market_capitalization ($), dtype: float64",San Marino,Faetano,Dollars,141,4805.62
283,998330,82768,"76    2.481644e+09
Name: market_capitalization ($), dtype: float64",Marshall Islands,Namu,Dollars,156,4547.83
284,681956,82768,"76    5.490184e+09
Name: market_capitalization ($), dtype: float64",Czechia,Nový Jičín,Dollars,383,7803.48
285,797848,82768,"76    8.954348e+08
Name: market_capitalization ($), dtype: float64",Tuvalu,Nukufetau,Dollars,825,6777.14
286,245674,82768,"76    3.978963e+09
Name: market_capitalization ($), dtype: float64","Bonaire, Sint Eustatius and Saba",Bonaire,Dollars,568,1205.64
287,892285,82768,"76    1.825244e+09
Name: market_capitalization ($), dtype: float64",Nepal,Mechi,Dollars,299,8.19
288,102456,82768,"76    1.180835e+09
Name: market_capitalization ($), dtype: float64",Lebanon,Ash Shimāl,Dollars,457,5830.52
289,721637,82768,"76    6.987335e+08
Name: market_capitalization ($), dtype: float64",Brazil,Paraíba,Dollars,359,959.19
290,926844,58421,"182    1.413152e+11
Name: market_capitalization ($), dtype: float64",Estonia,Rae,Dollars,127,4759.88
291,587333,58421,"182    2.245770e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Stara Zagora,Dollars,271,592.4
292,188037,58421,"182    2.252814e+10
Name: market_capitalization ($), dtype: float64",Armenia,Armavir,Dollars,292,1999.87
293,592838,58421,"182    7.540541e+09
Name: market_capitalization ($), dtype: float64","Moldova, Republic of","Stînga Nistrului, unitatea teritorială din",Dollars,216,863.44
294,222832,58421,"182    7.675833e+10
Name: market_capitalization ($), dtype: float64",Algeria,Constantine,Dollars,944,7.32
295,264225,58421,"182    6.271028e+10
Name: market_capitalization ($), dtype: float64",Congo,Pool,Dollars,947,2.73
296,882568,58421,"182    2.077139e+11
Name: market_capitalization ($), dtype: float64",Hungary,Budapest,Dollars,578,9643.59
297,567119,58421,"182    8.162687e+10
Name: market_capitalization ($), dtype: float64",Albania,Korçë,Dollars,538,524.51
298,616837,58421,"182    1.193233e+11
Name: market_capitalization ($), dtype: float64",French Southern Territories,Unknown,Dollars,378,95.56
299,168661,58421,"182    1.273714e+11
Name: market_capitalization ($), dtype: float64",Saint Kitts and Nevis,Saint Anne Sandy Point,Dollars,803,453.67
300,397757,33037,"55    9.500459e+09
Name: market_capitalization ($), dtype: float64",Libya,An Nuqāţ al Khams,Dollars,601,9898.26
301,673381,33037,"55    9.792359e+09
Name: market_capitalization ($), dtype: float64",Palau,Ngiwal,Dollars,984,8.63
302,848996,33037,"55    7.597232e+09
Name: market_capitalization ($), dtype: float64",Slovenia,Sveti Andraž v Slovenskih goricah,Dollars,263,98.86
303,719211,33037,"55    1.184790e+10
Name: market_capitalization ($), dtype: float64",Mozambique,Nampula,Dollars,659,99.54
304,890180,33037,"55    1.236647e+10
Name: market_capitalization ($), dtype: float64",Guadeloupe,Unknown,Dollars,580,624.4
305,341171,33037,"55    5.838404e+09
Name: market_capitalization ($), dtype: float64",Martinique,Unknown,Dollars,858,8378.25
306,606804,33037,"55    1.161632e+09
Name: market_capitalization ($), dtype: float64",Costa Rica,Puntarenas,Dollars,517,75.22
307,728646,33037,"55    6.009260e+09
Name: market_capitalization ($), dtype: float64",Argentina,Chubut,Dollars,184,4131.21
308,488632,33037,"55    2.255967e+10
Name: market_capitalization ($), dtype: float64","Bolivia, Plurinational State of",El Beni,Dollars,659,215.71
309,606288,33037,"55    1.006638e+10
Name: market_capitalization ($), dtype: float64",Holy See (Vatican City State),Unknown,Dollars,144,6.52
310,149378,35340,"286    1.610750e+11
Name: market_capitalization ($), dtype: float64",Russian Federation,Voronezhskaya oblast',Dollars,157,44.73
311,137418,35340,"286    9.420649e+10
Name: market_capitalization ($), dtype: float64",Andorra,Canillo,Dollars,387,81.81
312,600758,35340,"286    4.566301e+10
Name: market_capitalization ($), dtype: float64",Iceland,Húnavatnshreppur,Dollars,386,69.88
313,740908,35340,"286    4.509176e+10
Name: market_capitalization ($), dtype: float64",Bahamas,Cat Island,Dollars,704,4.24
314,465280,35340,"286    3.126110e+10
Name: market_capitalization ($), dtype: float64",Cook Islands,Unknown,Dollars,577,7.3
315,136875,35340,"286    4.417530e+10
Name: market_capitalization ($), dtype: float64",Germany,Baden-Württemberg,Dollars,107,4169.78
316,484076,35340,"286    4.979243e+10
Name: market_capitalization ($), dtype: float64",Benin,Atacora,Dollars,184,5.21
317,946386,35340,"286    4.441633e+10
Name: market_capitalization ($), dtype: float64",Turks and Caicos Islands,Unknown,Dollars,480,133.7
318,194588,35340,"286    6.674235e+10
Name: market_capitalization ($), dtype: float64",Mexico,Tlaxcala,Dollars,992,554.1
319,956754,35340,"286    1.775974e+10
Name: market_capitalization ($), dtype: float64",Cook Islands,Unknown,Dollars,605,16.69
320,118084,69142,"36    3.176246e+10
Name: market_capitalization ($), dtype: float64",Croatia,Međimurska županija,Dollars,551,70.41
321,106930,69142,"36    3.515266e+10
Name: market_capitalization ($), dtype: float64",Maldives,Fuvammulah,Dollars,412,2.94
322,630156,69142,"36    2.338847e+10
Name: market_capitalization ($), dtype: float64",Haiti,Centre,Dollars,343,5.79
323,263485,69142,"36    6.974372e+10
Name: market_capitalization ($), dtype: float64",Czechia,Žďár nad Sázavou,Dollars,948,1.4
324,406166,69142,"36    1.853235e+10
Name: market_capitalization ($), dtype: float64",San Marino,Montegiardino,Dollars,473,651.39
325,953622,69142,"36    1.023631e+11
Name: market_capitalization ($), dtype: float64",Saint Lucia,Laborie,Dollars,627,3.19
326,294626,69142,"36    1.949998e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Stara Zagora,Dollars,679,6819.33
327,781662,69142,"36    7.328211e+07
Name: market_capitalization ($), dtype: float64",Monaco,Fontvieille,Dollars,531,2302.68
328,597337,69142,"36    3.264099e+09
Name: market_capitalization ($), dtype: float64",Martinique,Unknown,Dollars,901,59.69
329,732818,69142,"36    2.194940e+10
Name: market_capitalization ($), dtype: float64",Argentina,Santa Cruz,Dollars,331,44.98
330,789571,80991,"197    1.803501e+10
Name: market_capitalization ($), dtype: float64",Togo,Plateaux,Dollars,730,4096.97
331,376459,80991,"197    1.745906e+10
Name: market_capitalization ($), dtype: float64",Svalbard and Jan Mayen,Unknown,Dollars,862,826.33
332,741886,80991,"197    5.360388e+10
Name: market_capitalization ($), dtype: float64",Burkina Faso,Kompienga,Dollars,345,959.93
333,399741,80991,"197    1.353900e+10
Name: market_capitalization ($), dtype: float64",Viet Nam,Quảng Trị,Dollars,659,3495.42
334,983241,80991,"197    3.125181e+09
Name: market_capitalization ($), dtype: float64",Bouvet Island,Unknown,Dollars,616,755.5
335,187279,80991,"197    1.936777e+10
Name: market_capitalization ($), dtype: float64",Pitcairn,Unknown,Dollars,488,6.35
336,512114,80991,"197    1.005121e+11
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),Unknown,Dollars,505,9.27
337,641329,80991,"197    1.271778e+10
Name: market_capitalization ($), dtype: float64",French Polynesia,Unknown,Dollars,512,66.41
338,575524,80991,"197    4.846847e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,Unknown,Dollars,335,5524.58
339,150463,80991,"197    1.844516e+09
Name: market_capitalization ($), dtype: float64",Bahrain,Al ‘Āşimah,Dollars,159,83.41
340,140271,83378,"131    2.189002e+11
Name: market_capitalization ($), dtype: float64",Japan,Yamaguchi,Dollars,424,4211.17
341,986070,83378,"131    1.446531e+11
Name: market_capitalization ($), dtype: float64",South Sudan,Lakes,Dollars,410,5.64
342,440318,83378,"131    2.757558e+10
Name: market_capitalization ($), dtype: float64",Pakistan,Khyber Pakhtunkhwa,Dollars,474,2.62
343,443793,83378,"131    2.756757e+10
Name: market_capitalization ($), dtype: float64",Bouvet Island,Unknown,Dollars,723,97.2
344,976290,83378,"131    7.826680e+10
Name: market_capitalization ($), dtype: float64",Libya,Al Kufrah,Dollars,160,876.12
345,500055,83378,"131    1.790884e+10
Name: market_capitalization ($), dtype: float64",Zambia,Western,Dollars,359,8.58
346,476240,83378,"131    2.290260e+10
Name: market_capitalization ($), dtype: float64",Falkland Islands (Malvinas),Unknown,Dollars,441,65.29
347,240947,83378,"131    1.914153e+10
Name: market_capitalization ($), dtype: float64",Nepal,Mechi,Dollars,966,65.67
348,514540,83378,"131    1.578167e+10
Name: market_capitalization ($), dtype: float64",India,Sikkim,Dollars,874,36.96
349,876203,83378,"131    7.650509e+09
Name: market_capitalization ($), dtype: float64",Pakistan,Islamabad,Dollars,674,4.76
350,901911,46615,"86    5.637869e+10
Name: market_capitalization ($), dtype: float64",Malawi,Phalombe,Dollars,906,3960.88
351,955404,46615,"86    1.630319e+11
Name: market_capitalization ($), dtype: float64",Cyprus,Lemesos,Dollars,705,7.75
352,253732,46615,"86    1.467644e+11
Name: market_capitalization ($), dtype: float64",Turkmenistan,Lebap,Dollars,163,164.39
