,From,To,From_Table,To_Table,Weight,Transportation_Cost,Transportation_Distance,Transportation_Duration,Transportation_Type,Rental price,price,profit_margin (%),market_share (%),Annual_sales,Distance,Edge_Name
214,531,1707,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
215,1707,397,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,71,8.45,0.0,internaltransactions
216,523,1708,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
217,1708,580,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,25,7.38,0.0,internaltransactions
218,413,1709,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
219,1709,351,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,52,8.58,0.0,internaltransactions
220,503,1710,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
221,1710,533,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,77,2034.12,0.0,internaltransactions
222,525,1711,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
223,1711,394,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,38,30.38,0.0,internaltransactions
224,413,1712,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
225,1712,569,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,30,1141.39,0.0,internaltransactions
226,348,1713,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
227,1713,465,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,11,10.98,0.0,internaltransactions
228,416,1714,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
229,1714,500,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,41,753.73,0.0,internaltransactions
230,375,1715,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
231,1715,379,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,92,781.93,0.0,internaltransactions
232,571,1716,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
233,1716,330,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,32,71.56,0.0,internaltransactions
234,539,1717,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
235,1717,580,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,25,7.38,0.0,internaltransactions
236,308,1718,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
237,1718,503,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,90,5.91,0.0,internaltransactions
238,593,1719,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
239,1719,343,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,43,518.82,0.0,internaltransactions
240,579,1720,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
241,1720,519,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,13,9.8,0.0,internaltransactions
242,519,1721,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
243,1721,523,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,79,5862.41,0.0,internaltransactions
244,531,1722,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
245,1722,533,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,77,2034.12,0.0,internaltransactions
246,343,1723,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
247,1723,350,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,67,67.7,0.0,internaltransactions
248,424,1724,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
249,1724,575,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,63,5954.35,0.0,internaltransactions
250,348,1725,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
251,1725,406,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,3,1.1,0.0,internaltransactions
252,363,1726,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
253,1726,471,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,83,64.48,0.0,internaltransactions
254,564,1727,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
255,1727,321,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,69,936.91,0.0,internaltransactions
256,405,1728,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
257,1728,472,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,98,1698.49,0.0,internaltransactions
258,490,1729,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
259,1729,553,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,89,5.84,0.0,internaltransactions
260,462,1730,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
261,1730,438,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,4,1.49,0.0,internaltransactions
262,527,1731,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
263,1731,567,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,48,8.58,0.0,internaltransactions
264,419,1732,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
265,1732,319,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,69,48.46,0.0,internaltransactions
266,525,1733,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
267,1733,458,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,2,31.2,0.0,internaltransactions
268,470,1734,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
269,1734,569,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,30,1141.39,0.0,internaltransactions
270,389,1735,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
271,1735,559,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,96,19.24,0.0,internaltransactions
272,475,1736,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
273,1736,330,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,32,71.56,0.0,internaltransactions
274,490,1737,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
275,1737,509,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,60,9.89,0.0,internaltransactions
276,531,1738,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
277,1738,580,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,25,7.38,0.0,internaltransactions
278,543,1739,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
279,1739,484,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,100,658.93,0.0,internaltransactions
280,341,1740,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
281,1740,352,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,33,5.35,0.0,internaltransactions
282,433,1741,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
283,1741,419,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,41,943.46,0.0,internaltransactions
284,596,1742,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
285,1742,311,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,6,450.56,0.0,internaltransactions
286,593,1743,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
287,1743,484,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,100,658.93,0.0,internaltransactions
288,475,1744,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
289,1744,562,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,49,64.96,0.0,internaltransactions
290,414,1745,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
291,1745,403,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,13,1.33,0.0,internaltransactions
292,343,1746,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
293,1746,367,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,97,168.81,0.0,internaltransactions
294,533,1747,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
295,1747,458,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,2,31.2,0.0,internaltransactions
296,406,1748,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
297,1748,527,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,16,6.18,0.0,internaltransactions
298,540,1749,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
299,1749,330,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,32,71.56,0.0,internaltransactions
300,488,1750,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
301,1750,379,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,92,781.93,0.0,internaltransactions
302,405,1751,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
303,1751,350,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,67,67.7,0.0,internaltransactions
304,559,1752,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
305,1752,330,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,32,71.56,0.0,internaltransactions
306,423,1753,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
307,1753,352,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,33,5.35,0.0,internaltransactions
308,330,1754,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
309,1754,341,Internaltransactions,Supplier,75.0,0.0,0.0,0.0,N/A,0,0.0,0,41,5077.25,0.0,internaltransactions
310,381,1755,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
311,1755,575,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,63,5954.35,0.0,internaltransactions
312,372,1756,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
313,1756,488,Internaltransactions,Supplier,75.0,0.0,0.0,0.0,N/A,0,0.0,0,40,3096.12,0.0,internaltransactions
314,367,1757,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
315,1757,546,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,70,29.23,0.0,internaltransactions
316,411,1758,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
317,1758,330,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,32,71.56,0.0,internaltransactions
318,569,1759,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
319,1759,311,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,6,450.56,0.0,internaltransactions
320,525,1760,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
321,1760,303,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,41,3.35,0.0,internaltransactions
322,330,1761,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
323,1761,523,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,79,5862.41,0.0,internaltransactions
324,381,1762,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
325,1762,430,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,81,40.9,0.0,internaltransactions
326,430,1763,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
327,1763,413,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,75,107.13,0.0,internaltransactions
328,404,1764,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
329,1764,348,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,97,1080.19,0.0,internaltransactions
330,527,1765,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
331,1765,553,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,89,5.84,0.0,internaltransactions
332,530,1766,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
333,1766,567,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,48,8.58,0.0,internaltransactions
334,356,1767,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
335,1767,319,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,69,48.46,0.0,internaltransactions
336,470,1768,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
337,1768,472,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,98,1698.49,0.0,internaltransactions
338,394,1769,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
339,1769,405,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,69,85.56,0.0,internaltransactions
340,530,1770,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
341,1770,465,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,11,10.98,0.0,internaltransactions
342,375,1771,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
343,1771,303,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,41,3.35,0.0,internaltransactions
344,425,1772,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
345,1772,596,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,42,6.51,0.0,internaltransactions
346,308,1773,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
347,1773,519,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,13,9.8,0.0,internaltransactions
348,423,1774,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
349,1774,375,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,69,4.17,0.0,internaltransactions
350,465,1775,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
351,1775,426,Internaltransactions,Supplier,90.0,0.0,0.0,0.0,N/A,0,0.0,0,82,8203.36,0.0,internaltransactions
352,433,1776,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
353,1776,308,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,86,6.18,0.0,internaltransactions
354,456,1777,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
355,1777,311,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,6,450.56,0.0,internaltransactions
356,303,1778,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
357,1778,321,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,69,936.91,0.0,internaltransactions
358,523,1779,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
359,1779,462,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,43,1164.21,0.0,internaltransactions
360,348,1780,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
361,1780,510,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,1,57.5,0.0,internaltransactions
362,588,1781,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
363,1781,417,Internaltransactions,Supplier,75.0,0.0,0.0,0.0,N/A,0,0.0,0,44,2505.77,0.0,internaltransactions
364,539,1782,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
365,1782,488,Internaltransactions,Supplier,75.0,0.0,0.0,0.0,N/A,0,0.0,0,40,3096.12,0.0,internaltransactions
366,465,1783,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
367,1783,413,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,75,107.13,0.0,internaltransactions
368,330,1784,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
369,1784,424,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,96,734.96,0.0,internaltransactions
370,413,1785,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
371,1785,508,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,34,73.32,0.0,internaltransactions
372,464,1786,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
373,1786,417,Internaltransactions,Supplier,75.0,0.0,0.0,0.0,N/A,0,0.0,0,44,2505.77,0.0,internaltransactions
374,533,1787,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
375,1787,593,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,35,4.46,0.0,internaltransactions
376,540,1788,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
377,1788,543,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,24,74.83,0.0,internaltransactions
378,363,1789,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
379,1789,458,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,2,31.2,0.0,internaltransactions
380,329,1790,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
381,1790,403,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,13,1.33,0.0,internaltransactions
382,553,1791,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
383,1791,329,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,12,395.56,0.0,internaltransactions
384,539,1792,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
385,1792,411,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,10,792.86,0.0,internaltransactions
386,509,1793,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
387,1793,330,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,32,71.56,0.0,internaltransactions
388,419,1794,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
389,1794,508,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,34,73.32,0.0,internaltransactions
390,341,1795,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
391,1795,306,Internaltransactions,Supplier,70.0,0.0,0.0,0.0,N/A,0,0.0,0,4,4.71,0.0,internaltransactions
392,531,1796,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
393,1796,404,Internaltransactions,Supplier,75.0,0.0,0.0,0.0,N/A,0,0.0,0,44,7903.53,0.0,internaltransactions
394,564,1797,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
395,1797,424,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,96,734.96,0.0,internaltransactions
396,465,1798,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
397,1798,379,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,92,781.93,0.0,internaltransactions
398,575,1799,Supplier,Internaltransactions,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,internaltransactions
399,1799,546,Internaltransactions,Supplier,85.0,0.0,0.0,0.0,N/A,0,0.0,0,70,29.23,0.0,internaltransactions
400,281,1800,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
401,1800,142,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
402,216,1801,Retailer,Rcextship,100.0,0.0,0.0,0.0,Sea,0,0.0,0,0,0.0,0.0,rcextship
403,1801,84,Rcextship,Customer,100.0,0.0,0.0,0.0,Sea,0,0.0,0,0,0.0,0.0,rcextship
404,188,1802,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
405,1802,27,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
406,252,1803,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
407,1803,5,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
408,185,1804,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
409,1804,41,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
410,247,1805,Retailer,Rcextship,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
411,1805,63,Rcextship,Customer,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
412,150,1806,Retailer,Rcextship,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
413,1806,137,Rcextship,Customer,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
414,258,1807,Retailer,Rcextship,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
415,1807,104,Rcextship,Customer,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
416,268,1808,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
417,1808,78,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
418,222,1809,Retailer,Rcextship,30.0,70.0,46.5,47.0,Sea,0,0.0,0,0,0.0,0.0,rcextship
419,1809,109,Rcextship,Customer,30.0,70.0,46.5,47.0,Sea,0,0.0,0,0,0.0,0.0,rcextship
420,284,1810,Retailer,Rcextship,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
421,1810,99,Rcextship,Customer,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
422,235,1811,Retailer,Rcextship,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
423,1811,123,Rcextship,Customer,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
424,288,1812,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
425,1812,42,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
426,247,1813,Retailer,Rcextship,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
427,1813,85,Rcextship,Customer,100.0,0.0,0.0,0.0,Land,0,0.0,0,0,0.0,0.0,rcextship
428,194,1814,Retailer,Rcextship,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
429,1814,129,Rcextship,Customer,100.0,0.0,0.0,0.0,Air,0,0.0,0,0,0.0,0.0,rcextship
