fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
791329,63113,"44    5.731356e+09
Name: market_capitalization ($), dtype: float64",Sri Lanka,Nuwara Eliya,Dollars,493,91.49
706090,63113,"44    6.041123e+09
Name: market_capitalization ($), dtype: float64",Guernsey,NA,Dollars,564,803.74
711634,63113,"44    9.340442e+10
Name: market_capitalization ($), dtype: float64",Jamaica,Manchester,Dollars,329,30.19
525103,63113,"44    4.359200e+10
Name: market_capitalization ($), dtype: float64",India,Tamil Nādu,Dollars,814,91.35
250064,63113,"44    5.040825e+10
Name: market_capitalization ($), dtype: float64",Central African Republic,Bangui,Dollars,554,901.54
357275,63113,"44    2.053797e+11
Name: market_capitalization ($), dtype: float64",Austria,Oberösterreich,Dollars,858,394.63
682048,63113,"44    6.271240e+10
Name: market_capitalization ($), dtype: float64",Liberia,Grand Kru,Dollars,363,4.79
756562,63113,"44    2.600760e+10
Name: market_capitalization ($), dtype: float64",Liberia,Bong,Dollars,248,488.31
935431,63113,"44    1.871801e+11
Name: market_capitalization ($), dtype: float64",Turkey,Bilecik,Dollars,977,529.62
730974,63113,"44    6.399682e+10
Name: market_capitalization ($), dtype: float64",Belize,Toledo,Dollars,250,16.91
141538,93032,"273    2.478626e+10
Name: market_capitalization ($), dtype: float64",Åland Islands,NA,Dollars,877,39.26
413829,93032,"273    1.315646e+10
Name: market_capitalization ($), dtype: float64",Serbia,Kosovo-Metohija,Dollars,846,188.14
254757,93032,"273    4.468012e+10
Name: market_capitalization ($), dtype: float64",Jersey,NA,Dollars,560,9284.87
340226,93032,"273    2.931227e+10
Name: market_capitalization ($), dtype: float64",Switzerland,Zürich,Dollars,833,69.56
568446,93032,"273    3.738019e+10
Name: market_capitalization ($), dtype: float64",French Polynesia,NA,Dollars,850,81.43
514353,93032,"273    6.397841e+10
Name: market_capitalization ($), dtype: float64",Dominican Republic,Valverde,Dollars,701,346.47
174622,93032,"273    1.494041e+10
Name: market_capitalization ($), dtype: float64",Lebanon,Al Biqā‘,Dollars,540,64.75
225481,93032,"273    2.228178e+10
Name: market_capitalization ($), dtype: float64","Virgin Islands, U.S.",NA,Dollars,764,8.91
267910,93032,"273    1.548103e+10
Name: market_capitalization ($), dtype: float64",Cambodia,Kandaal,Dollars,807,2500.4
410864,93032,"273    6.244981e+10
Name: market_capitalization ($), dtype: float64",North Macedonia,Kavadarci,Dollars,393,2097.97
540372,10797,"218    5.528344e+10
Name: market_capitalization ($), dtype: float64",Zimbabwe,Bulawayo,Dollars,290,2773.53
115818,10797,"218    2.035609e+11
Name: market_capitalization ($), dtype: float64",Curaçao,NA,Dollars,848,526.61
438844,10797,"218    1.457336e+10
Name: market_capitalization ($), dtype: float64",Solomon Islands,Choiseul,Dollars,276,9.76
774110,10797,"218    9.736062e+10
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Navassa Island,Dollars,140,473.94
501328,10797,"218    9.318553e+10
Name: market_capitalization ($), dtype: float64",Russian Federation,Samarskaja oblast',Dollars,365,62.2
732596,10797,"218    3.101164e+09
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),NA,Dollars,526,276.61
806911,10797,"218    4.944786e+10
Name: market_capitalization ($), dtype: float64",New Caledonia,NA,Dollars,972,3.4
946150,10797,"218    1.553871e+09
Name: market_capitalization ($), dtype: float64",Malta,Fgura,Dollars,690,9.21
227849,10797,"218    8.624256e+09
Name: market_capitalization ($), dtype: float64",Nepal,Gandaki,Dollars,310,9260.49
565224,10797,"218    1.957590e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Kohgīlūyeh va Bowyer Aḩmad,Dollars,133,97.11
389567,29604,"37    5.335589e+09
Name: market_capitalization ($), dtype: float64","Saint Helena, Ascension and Tristan da Cunha",Tristan da Cunha,Dollars,989,1.63
971923,29604,"37    1.932227e+10
Name: market_capitalization ($), dtype: float64",Afghanistan,Ghaznī,Dollars,533,3949.91
163165,29604,"37    3.755419e+10
Name: market_capitalization ($), dtype: float64",Dominica,Saint Joseph,Dollars,178,817.26
224090,29604,"37    3.836658e+10
Name: market_capitalization ($), dtype: float64",Angola,Huíla,Ngultrum,465,6.59
232810,29604,"37    2.263074e+10
Name: market_capitalization ($), dtype: float64",Egypt,Dumyāţ,Dollars,707,6466.68
513112,29604,"37    8.515780e+09
Name: market_capitalization ($), dtype: float64",Nigeria,Rivers,Dollars,516,147.59
508366,29604,"37    3.306113e+10
Name: market_capitalization ($), dtype: float64",Israel,Al Quds,Dollars,774,5907.7
293496,29604,"37    1.863326e+10
Name: market_capitalization ($), dtype: float64",Finland,Egentliga Finland,Dollars,478,312.2
643913,29604,"37    2.722616e+10
Name: market_capitalization ($), dtype: float64",Guam,NA,Dollars,254,70.57
492077,29604,"37    7.943603e+09
Name: market_capitalization ($), dtype: float64",Thailand,Yasothon,Dollars,973,5.86
560848,83444,"140    3.082468e+09
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Kingman Reef,Dollars,550,41.6
318537,83444,"140    7.149985e+09
Name: market_capitalization ($), dtype: float64",Chile,Tarapacá,Dollars,742,14.5
299526,83444,"140    9.461861e+10
Name: market_capitalization ($), dtype: float64","Bonaire, Sint Eustatius and Saba",Bonaire,Dollars,909,171.7
870860,83444,"140    6.841336e+10
Name: market_capitalization ($), dtype: float64",Indonesia,Kalimantan Utara,Dollars,388,19.33
746370,83444,"140    1.134726e+10
Name: market_capitalization ($), dtype: float64",Ecuador,Manabí,Dollars,283,70.78
885244,83444,"140    9.616720e+09
Name: market_capitalization ($), dtype: float64",Sao Tome and Principe,Lembá,Dollars,624,60.51
324850,83444,"140    5.484917e+09
Name: market_capitalization ($), dtype: float64",San Marino,Borgo Maggiore,Dollars,243,37.8
370507,83444,"140    2.805375e+10
Name: market_capitalization ($), dtype: float64",Bahrain,Al Janūbīyah,Dollars,432,8668.86
437020,83444,"140    1.092147e+11
Name: market_capitalization ($), dtype: float64",Uzbekistan,Toshkent,Dollars,809,5652.78
406846,83444,"140    2.408138e+10
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),NA,Dollars,388,4.88
266760,82768,"76    5.203936e+09
Name: market_capitalization ($), dtype: float64",Gambia,Lower River,Dollars,446,426.44
794467,82768,"76    4.692681e+09
Name: market_capitalization ($), dtype: float64",Isle of Man,NA,Dollars,186,4459.58
548156,82768,"76    5.357315e+09
Name: market_capitalization ($), dtype: float64",San Marino,Faetano,Dollars,141,4805.62
998330,82768,"76    2.481644e+09
Name: market_capitalization ($), dtype: float64",Marshall Islands,Namu,Dollars,156,4547.83
681956,82768,"76    5.490184e+09
Name: market_capitalization ($), dtype: float64",Czechia,Nový Jičín,Dollars,383,7803.48
797848,82768,"76    8.954348e+08
Name: market_capitalization ($), dtype: float64",Tuvalu,Nukufetau,Dollars,825,6777.14
245674,82768,"76    3.978963e+09
Name: market_capitalization ($), dtype: float64","Bonaire, Sint Eustatius and Saba",Bonaire,Dollars,568,1205.64
892285,82768,"76    1.825244e+09
Name: market_capitalization ($), dtype: float64",Nepal,Mechi,Dollars,299,8.19
102456,82768,"76    1.180835e+09
Name: market_capitalization ($), dtype: float64",Lebanon,Ash Shimāl,Dollars,457,5830.52
721637,82768,"76    6.987335e+08
Name: market_capitalization ($), dtype: float64",Brazil,Paraíba,Dollars,359,959.19
926844,58421,"182    1.413152e+11
Name: market_capitalization ($), dtype: float64",Estonia,Rae,Dollars,127,4759.88
587333,58421,"182    2.245770e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Stara Zagora,Dollars,271,592.4
188037,58421,"182    2.252814e+10
Name: market_capitalization ($), dtype: float64",Armenia,Armavir,Dollars,292,1999.87
592838,58421,"182    7.540541e+09
Name: market_capitalization ($), dtype: float64","Moldova, Republic of","Stînga Nistrului, unitatea teritorială din",Dollars,216,863.44
222832,58421,"182    7.675833e+10
Name: market_capitalization ($), dtype: float64",Algeria,Constantine,Dollars,944,7.32
264225,58421,"182    6.271028e+10
Name: market_capitalization ($), dtype: float64",Congo,Pool,Dollars,947,2.73
882568,58421,"182    2.077139e+11
Name: market_capitalization ($), dtype: float64",Hungary,Budapest,Dollars,578,9643.59
567119,58421,"182    8.162687e+10
Name: market_capitalization ($), dtype: float64",Albania,Korçë,Dollars,538,524.51
616837,58421,"182    1.193233e+11
Name: market_capitalization ($), dtype: float64",French Southern Territories,NA,Dollars,378,95.56
168661,58421,"182    1.273714e+11
Name: market_capitalization ($), dtype: float64",Saint Kitts and Nevis,Saint Anne Sandy Point,Dollars,803,453.67
397757,33037,"55    9.500459e+09
Name: market_capitalization ($), dtype: float64",Libya,An Nuqāţ al Khams,Dollars,601,9898.26
673381,33037,"55    9.792359e+09
Name: market_capitalization ($), dtype: float64",Palau,Ngiwal,Dollars,984,8.63
848996,33037,"55    7.597232e+09
Name: market_capitalization ($), dtype: float64",Slovenia,Sveti Andraž v Slovenskih goricah,Dollars,263,98.86
719211,33037,"55    1.184790e+10
Name: market_capitalization ($), dtype: float64",Mozambique,Nampula,Dollars,659,99.54
890180,33037,"55    1.236647e+10
Name: market_capitalization ($), dtype: float64",Guadeloupe,NA,Dollars,580,624.4
341171,33037,"55    5.838404e+09
Name: market_capitalization ($), dtype: float64",Martinique,NA,Dollars,858,8378.25
606804,33037,"55    1.161632e+09
Name: market_capitalization ($), dtype: float64",Costa Rica,Puntarenas,Dollars,517,75.22
728646,33037,"55    6.009260e+09
Name: market_capitalization ($), dtype: float64",Argentina,Chubut,Dollars,184,4131.21
488632,33037,"55    2.255967e+10
Name: market_capitalization ($), dtype: float64","Bolivia, Plurinational State of",El Beni,Dollars,659,215.71
606288,33037,"55    1.006638e+10
Name: market_capitalization ($), dtype: float64",Holy See (Vatican City State),NA,Dollars,144,6.52
149378,35340,"286    1.610750e+11
Name: market_capitalization ($), dtype: float64",Russian Federation,Voronezhskaya oblast',Dollars,157,44.73
137418,35340,"286    9.420649e+10
Name: market_capitalization ($), dtype: float64",Andorra,Canillo,Dollars,387,81.81
600758,35340,"286    4.566301e+10
Name: market_capitalization ($), dtype: float64",Iceland,Húnavatnshreppur,Dollars,386,69.88
740908,35340,"286    4.509176e+10
Name: market_capitalization ($), dtype: float64",Bahamas,Cat Island,Dollars,704,4.24
465280,35340,"286    3.126110e+10
Name: market_capitalization ($), dtype: float64",Cook Islands,NA,Dollars,577,7.3
136875,35340,"286    4.417530e+10
Name: market_capitalization ($), dtype: float64",Germany,Baden-Württemberg,Dollars,107,4169.78
484076,35340,"286    4.979243e+10
Name: market_capitalization ($), dtype: float64",Benin,Atacora,Dollars,184,5.21
946386,35340,"286    4.441633e+10
Name: market_capitalization ($), dtype: float64",Turks and Caicos Islands,NA,Dollars,480,133.7
194588,35340,"286    6.674235e+10
Name: market_capitalization ($), dtype: float64",Mexico,Tlaxcala,Dollars,992,554.1
956754,35340,"286    1.775974e+10
Name: market_capitalization ($), dtype: float64",Cook Islands,NA,Dollars,605,16.69
118084,69142,"36    3.176246e+10
Name: market_capitalization ($), dtype: float64",Croatia,Međimurska županija,Dollars,551,70.41
106930,69142,"36    3.515266e+10
Name: market_capitalization ($), dtype: float64",Maldives,Fuvammulah,Dollars,412,2.94
630156,69142,"36    2.338847e+10
Name: market_capitalization ($), dtype: float64",Haiti,Centre,Dollars,343,5.79
263485,69142,"36    6.974372e+10
Name: market_capitalization ($), dtype: float64",Czechia,Žďár nad Sázavou,Dollars,948,1.4
406166,69142,"36    1.853235e+10
Name: market_capitalization ($), dtype: float64",San Marino,Montegiardino,Dollars,473,651.39
953622,69142,"36    1.023631e+11
Name: market_capitalization ($), dtype: float64",Saint Lucia,Laborie,Dollars,627,3.19
294626,69142,"36    1.949998e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Stara Zagora,Dollars,679,6819.33
781662,69142,"36    7.328211e+07
Name: market_capitalization ($), dtype: float64",Monaco,Fontvieille,Dollars,531,2302.68
597337,69142,"36    3.264099e+09
Name: market_capitalization ($), dtype: float64",Martinique,NA,Dollars,901,59.69
732818,69142,"36    2.194940e+10
Name: market_capitalization ($), dtype: float64",Argentina,Santa Cruz,Dollars,331,44.98
789571,80991,"197    1.803501e+10
Name: market_capitalization ($), dtype: float64",Togo,Plateaux,Dollars,730,4096.97
376459,80991,"197    1.745906e+10
Name: market_capitalization ($), dtype: float64",Svalbard and Jan Mayen,NA,Dollars,862,826.33
741886,80991,"197    5.360388e+10
Name: market_capitalization ($), dtype: float64",Burkina Faso,Kompienga,Dollars,345,959.93
399741,80991,"197    1.353900e+10
Name: market_capitalization ($), dtype: float64",Viet Nam,Quảng Trị,Dollars,659,3495.42
983241,80991,"197    3.125181e+09
Name: market_capitalization ($), dtype: float64",Bouvet Island,NA,Dollars,616,755.5
187279,80991,"197    1.936777e+10
Name: market_capitalization ($), dtype: float64",Pitcairn,NA,Dollars,488,6.35
512114,80991,"197    1.005121e+11
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),NA,Dollars,505,9.27
641329,80991,"197    1.271778e+10
Name: market_capitalization ($), dtype: float64",French Polynesia,NA,Dollars,512,66.41
575524,80991,"197    4.846847e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,NA,Dollars,335,5524.58
150463,80991,"197    1.844516e+09
Name: market_capitalization ($), dtype: float64",Bahrain,Al ‘Āşimah,Dollars,159,83.41
140271,83378,"131    2.189002e+11
Name: market_capitalization ($), dtype: float64",Japan,Yamaguchi,Dollars,424,4211.17
986070,83378,"131    1.446531e+11
Name: market_capitalization ($), dtype: float64",South Sudan,Lakes,Dollars,410,5.64
440318,83378,"131    2.757558e+10
Name: market_capitalization ($), dtype: float64",Pakistan,Khyber Pakhtunkhwa,Dollars,474,2.62
443793,83378,"131    2.756757e+10
Name: market_capitalization ($), dtype: float64",Bouvet Island,NA,Dollars,723,97.2
976290,83378,"131    7.826680e+10
Name: market_capitalization ($), dtype: float64",Libya,Al Kufrah,Dollars,160,876.12
500055,83378,"131    1.790884e+10
Name: market_capitalization ($), dtype: float64",Zambia,Western,Dollars,359,8.58
476240,83378,"131    2.290260e+10
Name: market_capitalization ($), dtype: float64",Falkland Islands (Malvinas),NA,Dollars,441,65.29
240947,83378,"131    1.914153e+10
Name: market_capitalization ($), dtype: float64",Nepal,Mechi,Dollars,966,65.67
514540,83378,"131    1.578167e+10
Name: market_capitalization ($), dtype: float64",India,Sikkim,Dollars,874,36.96
876203,83378,"131    7.650509e+09
Name: market_capitalization ($), dtype: float64",Israel,Ash Shamālī,Dollars,674,4.76
901911,46615,"86    5.637869e+10
Name: market_capitalization ($), dtype: float64",Malawi,Phalombe,Dollars,906,3960.88
955404,46615,"86    1.630319e+11
Name: market_capitalization ($), dtype: float64",Cyprus,Lemesos,Dollars,705,7.75
253732,46615,"86    1.467644e+11
Name: market_capitalization ($), dtype: float64",Turkmenistan,Lebap,Dollars,163,164.39
674416,46615,"86    9.904260e+09
Name: market_capitalization ($), dtype: float64",Dominican Republic,Enriquillo,Dollars,139,38.3
132051,46615,"86    6.158669e+10
Name: market_capitalization ($), dtype: float64",Guadeloupe,NA,Dollars,716,4679.61
165490,46615,"86    1.261233e+10
Name: market_capitalization ($), dtype: float64","Moldova, Republic of",Soroca,Dollars,945,1868.73
629820,46615,"86    8.403822e+10
Name: market_capitalization ($), dtype: float64",Togo,Kara,Dollars,288,6.36
348436,46615,"86    1.705019e+11
Name: market_capitalization ($), dtype: float64",Trinidad and Tobago,Princes Town,Dollars,124,9.36
544163,46615,"86    1.436287e+11
Name: market_capitalization ($), dtype: float64",Montserrat,NA,Dollars,588,3043.43
951995,46615,"86    3.848882e+10
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,NA,Dollars,237,447.2
104574,84844,"186    1.375646e+10
Name: market_capitalization ($), dtype: float64",Solomon Islands,Central,Dollars,119,5.38
867961,84844,"186    3.685315e+10
Name: market_capitalization ($), dtype: float64",Romania,Neamț,Dollars,148,11.1
526526,84844,"186    5.008235e+09
Name: market_capitalization ($), dtype: float64",Kuwait,Al Jahrā’,Dollars,489,5097.18
739913,84844,"186    5.983460e+09
Name: market_capitalization ($), dtype: float64",Burkina Faso,Sahel,Dollars,413,98.88
524846,84844,"186    5.211593e+08
Name: market_capitalization ($), dtype: float64",Bulgaria,Pernik,Dollars,345,322.59
534158,84844,"186    3.352450e+09
Name: market_capitalization ($), dtype: float64",Nicaragua,Managua,Dollars,451,146.22
